20180806;1;GoodJob;5balls;16:9;13978-Coffee,13977-fnyekes,13976-boX,15474-SADZED,9669-dOBRIY;13156-RuFire,15644-Art1st,12249-CHEHOL,12754-1mpala,17005-Southpaw;Inferno;CSGO.NET Cup 3;2325450
20180806;1;ALTERNATE aTTaX;HAVU;16:8;7266-syrsoN,12781-k1to,7415-HUNDEN,10404-Console,8800-stfN;7775-juho,7821-sAw,9271-sLowi,11283-ottoNd,1378-zehN;Nuke;OGA Counter PIT;2325392
20180806;1;GoodJob;AVANGAR;16:19;13978-Coffee,13977-fnyekes,13976-boX,15474-SADZED,9669-dOBRIY;11942-buster,13239-qikert,12161-KrizzeN,13776-Jame,10052-fitch;Dust2;CSGO.NET Cup 3;2325449
20180806;3;ORDER;Corvidae;TBA;8744-emagine,9102-Sico,10588-liazz,11139-aliStair,11162-Hatz;8765-Lightstep,8776-CHRiSOAOW,8949-xevR,11143-pzK%21D,12084-goa;Default;ESEA MDL Season 28 Australia;2325006
20180805;3;Wind and Rain;fightclub;12:16,16:9,16:8;9911-kreaz,11467-frei,13657-ad3m,14527-L1NK,14526-hemzk9;11897-DH,7700-robiin,9148-b0bbzki,11306-shadow,8396-BENDJI;Overpass,Mirage,Nuke;CBE 2018 Closed Qualifier;2325424
20180805;1;pro100;Sharks;13:16;9350-def,11515-kenzor,11250-Flarich,9349-AiyvaN,12269-Jyo;169-nak,11747-jnt,11154-exit,11329-leo_druNky,11337-RCF;Inferno;OGA Counter PIT;2325391
20180805;1;AGO;HAVU;17:19;11278-TOAO,11891-phr,8327-Furlan,8570-GruBy,9574-snatchie;7775-juho,7821-sAw,9271-sLowi,11283-ottoNd,1378-zehN;Cache;OGA Counter PIT;2325390
20180805;3;1337HUANIA;fightclub;7:16,16:10,6:16;12032-Aikas,10698-kolor,11320-Carcass,8460-lukjjE,12031-Butters;11897-DH,7700-robiin,9148-b0bbzki,11306-shadow,8396-BENDJI;Dust2,Cache,Overpass;CBE 2018 Closed Qualifier;2325422
20180805;3;Fragsters;Imperial;16:6,14:16,16:13;10994-stavn,10992-dragonfly,10993-torben,9612-Bubski,10610-refrezh;9618-nexa,13679-nukkye,12030-EspiranTo,11307-pounh,9656-hAdji;Train,Mirage,Inferno;StarSeries i-League Season 6 Europe Qualifier;2325378
20180805;3;Wind and Rain;passions;16:9,16:7;9911-kreaz,11467-frei,13657-ad3m,14527-L1NK,14526-hemzk9;12572-djL,10784-RuStY,10655-xajdish,14120-HugoXD,13670-nawwk;Train,Cache;CBE 2018 Closed Qualifier;2325423
20180805;1;ALTERNATE aTTaX;AGO;16:14;7266-syrsoN,12781-k1to,7415-HUNDEN,10404-Console,8800-stfN;11278-TOAO,11891-phr,8327-Furlan,8570-GruBy,9574-snatchie;Overpass;OGA Counter PIT;2325389
20180805;1;DreamEaters;pro100;11:16;12027-Krad,13982-Forester,3459-kinqie,9039-Leo,13155-Speed4k;9350-def,11515-kenzor,11250-Flarich,9349-AiyvaN,12269-Jyo;Mirage;CSGO.NET Cup 3;2325417
20180805;3;Winstrike;forZe;10:16,16:19;8294-balblna,8459-Kvik,8368-jmqa,8727-waterfaLLZ,11840-Boombl4;8726-facecrack,13157-Jerry,12733-xsepower,13915-YEKINDAR,11654-almazer;Overpass,Train;BravoBet Cup;2325384
20180805;3;Chiefs;SYF;16:4,8:16,16:8;9108-tucks,11847-Texta,11844-flickz,2007-ap0c,8766-dizzyLife;9681-prakM,12594-Kronos,12889-eLUSIVE,16529-Llamas,12593-J1rah;Inferno,Nuke,Cache;ESEA MDL Season 28 Australia;2325009
20180805;1;madlikewizards;Tainted Minds;4:16;11494-Dezibel,11806-JD,16281-swede,17307-smooth_criminal22,12877-chelleos;8767-ofnu,8764-zewsy,2555-yam,625-ferg,9636-BURNRUOk;Mirage;ESL Australia & NZ Championship Season 7;2325436
20180805;1;Tainted Minds;madlikewizards;16:1;8767-ofnu,8764-zewsy,2555-yam,625-ferg,9636-BURNRUOk;11494-Dezibel,11806-JD,16281-swede,17307-smooth_criminal22,12877-chelleos;Nuke;ESL Australia & NZ Championship Season 7;2325435
20180805;1;Ace High;Proximity;19:16;16162-Fatality,15016-TinUP,17516-1YOD4,17517-Timmy,17518-KiiroKami;17515-fENOM,17514-kono,17512-MeLLo,17513-Prominence,16809-nani;Inferno;MSI MGA North America Last Chance Qualifier;2325431
20180805;1;Fam143;QCCLAN;16:9;13689-jaychancE,13183-KLUMZ,9049-draek,10424-NEX,16006-GMAN;13243-smL,15391-miLLe,17511-KOLERNATOR,15389-Kiidz,17510-J0LZ;Nuke;MSI MGA North America Last Chance Qualifier;2325426
20180804;3;Movistar Riders;PACT;7:16,16:10,13:16;9254-mopoz,8371-ALEX,8370-mixwell,7388-SOKER,3997-loWel;9568-MOLSI,11287-darko,9798-lunAtic,12182-koyot,15204-Vegi;Nuke,Overpass,Cache;MSI MGA Europe Last Chance Qualifier;2325407
20180805;3;forZe;PEY;16:2,16:1;8726-facecrack,13157-Jerry,12733-xsepower,13915-YEKINDAR,11654-almazer;17001-raideRRR,12264-Smile,17305-FinigaN,3473-ARSENY,17508-glowiing;Inferno,Overpass;MSI MGA CIS Last Chance Qualifier;2325412
20180804;3;x-kom;fightclub;11:16,16:7,13:16;8538-stark,8331-SOON,14670-Patitek,15428-Goofy,8325-imd;11897-DH,7700-robiin,9148-b0bbzki,11306-shadow,8396-BENDJI;Inferno,Mirage,Cache;CBE 2018 Closed Qualifier;2325289
20180804;1;DeepDarkDanger;PEY;13:16;8258-synd,5232-zenit,15652-santys,17000-evenn,15933-valder;17001-raideRRR,12264-Smile,17305-FinigaN,3473-ARSENY,17508-glowiing;Overpass;MSI MGA CIS Last Chance Qualifier;2325406
20180804;1;forZe;Atlants;16:3;8726-facecrack,13157-Jerry,12733-xsepower,13915-YEKINDAR,11654-almazer;16946-Polt,16947-Perfecto,16948-TRAVIS,15662-zorte,15316-4ourgot010;Nuke;MSI MGA CIS Last Chance Qualifier;2325409
20180804;1;PACT;fish123;16:9;9568-MOLSI,11287-darko,9798-lunAtic,12182-koyot,15204-Vegi;9019-Surreal,7996-CRUC1AL,15165-blameF,11271-smooya,11701-mirbit;Train;MSI MGA Europe Last Chance Qualifier;2325403
20180804;1;Movistar Riders;sweaty in the fridge;16:5;9254-mopoz,8371-ALEX,8370-mixwell,7388-SOKER,3997-loWel;17507-Chewie,17504-KEi,17506-SAIKEN,17503-Kojtas,17505-fury;Inferno;MSI MGA Europe Last Chance Qualifier;2325401
