20180607;0-1:red;Penguins;MAD Lions E.C.;Glebo,Ippon,Siler,Javaaa,Karakal Jr;Werlyb,Selfmade,Nemesis,Crownshot,Falco;25.48;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11867;http://matchhistory.na.leagueoflegends.com/en/#match-details/EUW1/3659118018 
20180607;1-0:blue;MAD Lions E.C.;Penguins;Werlyb,Selfmade,Nemesis,Crownshot,Falco;Glebo,Ippon,Siler,Javaaa,Karakal Jr;25.62;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11868;http://matchhistory.na.leagueoflegends.com/en/#match-details/EUW1/3659118428 
20180606;0-1:red;KIYF;Giants Gaming LVP;Orome,Aesthetic,ZaZee,Carzzy,Rufus;Yoppa,Razork,Kashtelan,Deadly,Mystiques;23.17;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11865;http://matchhistory.na.leagueoflegends.com/en/#match-details/EUW1/3659444157 
20180606;1-0:blue;Giants Gaming LVP;KIYF;Yoppa,Razork,Kashtelan,Deadly,Mystiques;Orome,Aesthetic,ZaZee,Carzzy,Rufus;32.72;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11866;http://matchhistory.na.leagueoflegends.com/en/#match-details/EUW1/3659494518 
20180606;1-0:blue;E-Monkeyz Club;Asus ROG Army;Moryo,DahVys,Czekolad,Monk,Tarky;Kaze,Kadir,Lukezy,Sedrion,Prime;35.72;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11863;http://matchhistory.na.leagueoflegends.com/en/#match-details/EUW1/3659443246 
20180606;0-1:red;Asus ROG Army;E-Monkeyz Club;Kaze,Kadir,Lukezy,Sedrion,Prime;Moryo,DahVys,Czekolad,Monk,Tarky;38.03;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11864;http://matchhistory.na.leagueoflegends.com/en/#match-details/EUW1/3659443658 
20180605;0-1:red;Dragons E.C;MAD Lions E.C.;Sacre,Hero,Vrow,Barcode,Homi;Werlyb,Selfmade,Nemesis,Crownshot,Falco;25.08;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11673;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/730490?gameHash=a4af71e07097573b 
20180605;1-0:blue;MAD Lions E.C.;Dragons E.C;Werlyb,Selfmade,Nemesis,Crownshot,Falco;Sacre,Hero,Vrow,Barcode,Homi;45.9;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11674;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/730499?gameHash=4e0ab7ba8d424a18 
20180605;0-1:red;KIYF;Penguins;Orome,Aesthetic,ZaZee,Carzzy,Rufus;Glebo,Ippon,Siler,Javaaa,Karakal Jr;47.95;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11671;http://matchhistory.na.leagueoflegends.com/en/#match-details/EUW1/3656349375 
20180605;1-0:blue;Penguins;KIYF;Glebo,Ippon,Siler,Javaaa,Karakal Jr;Orome,Aesthetic,ZaZee,Carzzy,Rufus;31.13;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11672;http://matchhistory.na.leagueoflegends.com/en/#match-details/EUW1/3656349975 
20180604;1-0:blue;Asus ROG Army;Movistar Riders;Kaze,Kadir,Lukezy,Sedrion,Prime;Xyraz,Cinkrof,Hatrixx,Jeskla,Klaj;44.27;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11669;http://matchhistory.na.leagueoflegends.com/en/#match-details/EUW1/3656155124 
20180604;1-0:blue;Movistar Riders;Asus ROG Army;Xyraz,Cinkrof,Hatrixx,Jeskla,Klaj;Kaze,Kadir,Lukezy,Sedrion,Prime;33.53;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11670;http://matchhistory.na.leagueoflegends.com/en/#match-details/EUW1/3656155599 
20180604;0-1:red;E-Monkeyz Club;Giants Gaming LVP;Moryo,DahVys,Czekolad,Monk,Tarky;Yoppa,Razork,Kashtelan,Deadly,Mystiques;32.67;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11667;http://matchhistory.na.leagueoflegends.com/en/#match-details/EUW1/3656154091 
20180604;0-1:red;Giants Gaming LVP;E-Monkeyz Club;Yoppa,Razork,Kashtelan,Deadly,Mystiques;Moryo,DahVys,Czekolad,Monk,Tarky;32.2;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11668;http://matchhistory.na.leagueoflegends.com/en/#match-details/EUW1/3656154560 
20180531;1-0:blue;Giants Gaming LVP;Dragons E.C;Yoppa,Razork,Kashtelan,Deadly,Mystiques;Sacre,Hero,Vrow,Barcode,Homi;24.12;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11665;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/740445?gameHash=0f9de42748597644 
20180531;0-1:red;Dragons E.C;Giants Gaming LVP;Sacre,Hero,Vrow,Barcode,Homi;Yoppa,Razork,Kashtelan,Deadly,Mystiques;24.2;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11666;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/740446?gameHash=d917f2f224ca3a5f 
20180531;1-0:blue;Movistar Riders;E-Monkeyz Club;Xyraz,Cinkrof,Hatrixx,Jeskla,Klaj;Moryo,DahVys,Czekolad,Monk,Tarky;29.07;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11663;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/740441?gameHash=09a17d95a6f4bd47 
20180531;0-1:red;E-Monkeyz Club;Movistar Riders;Moryo,DahVys,Czekolad,Monk,Tarky;Xyraz,Cinkrof,Hatrixx,Jeskla,Klaj;25.2;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11664;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/740443?gameHash=6d2885aa4d8ac6a2 
20180530;0-1:red;MAD Lions E.C.;KIYF;Werlyb,Selfmade,Nemesis,Crownshot,Falco;Orome,Aesthetic,ZaZee,Carzzy,Rufus;32.48;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11661;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/740435?gameHash=01c31b712926eefa 
20180530;0-1:red;KIYF;MAD Lions E.C.;Orome,Aesthetic,ZaZee,Carzzy,Rufus;Werlyb,Selfmade,Nemesis,Crownshot,Falco;31.4;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11662;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/740437?gameHash=4751a5a84e500fc3 
20180530;0-1:red;Penguins;Asus ROG Army;Glebo,Ippon,Siler,Javaaa,Karakal Jr;Kaze,Kadir,Lukezy,Sedrion,Prime;41.95;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11659;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/740415?gameHash=8822a15c67ab81a8 
20180530;0-1:red;Asus ROG Army;Penguins;Kaze,Kadir,Lukezy,Sedrion,Prime;Glebo,Ippon,Siler,Javaaa,Karakal Jr;46.95;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11660;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/740426?gameHash=7a67f5e0e73703a6 
20180526;0-1:red;MAD Lions E.C.;Movistar Riders;Werlyb,Selfmade,Nemesis,Crownshot,Falco;Xyraz,Cinkrof,Hatrixx,Jeskla,Klaj;37.4;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11657;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/740301?gameHash=5f7a8067d687cde8 
20180526;0-1:red;Movistar Riders;MAD Lions E.C.;Xyraz,Cinkrof,Hatrixx,Jeskla,Klaj;Werlyb,Selfmade,Nemesis,Crownshot,Falco;36.9;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11658;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/740310?gameHash=de1a5d9ebd736940 
20180526;0-1:red;Asus ROG Army;Giants Gaming LVP;Kaze,Kadir,Lukezy,Sedrion,Prime;Yoppa,Razork,Kashtelan,Deadly,Mystiques;28.85;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11655;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/740276?gameHash=9641f4139e9f0993 
20180526;0-1:red;Giants Gaming LVP;Asus ROG Army;Yoppa,Razork,Kashtelan,Deadly,Mystiques;Kaze,Kadir,Lukezy,Sedrion,Prime;34.83;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11656;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/740290?gameHash=f6a738adc2cf140d 
20180526;1-0:blue;E-Monkeyz Club;Penguins;Moryo,DahVys,Czekolad,Monk,Tarky;Glebo,Ippon,Siler,Javaaa,Karakal Jr;26.63;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11653;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/750170?gameHash=4d9934aea20585ef 
20180526;1-0:blue;Penguins;E-Monkeyz Club;Glebo,Ippon,Siler,Javaaa,Karakal Jr;Moryo,DahVys,Czekolad,Monk,Tarky;31.35;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11654;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/750192?gameHash=71972eada9a4c739 
20180526;0-1:red;Dragons E.C;KIYF;Sacre,Hero,Vrow,Barcode,Homi;Orome,Aesthetic,ZaZee,Carzzy,Rufus;36.42;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11651;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/750114?gameHash=240839e4082e6796 
20180526;1-0:blue;KIYF;Dragons E.C;Orome,Aesthetic,ZaZee,Carzzy,Rufus;Sacre,Hero,Vrow,Barcode,Homi;32.32;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11652;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/740189?gameHash=bc2bed412a9b6474 
20180520;1-0:blue;Royal Never Give Up;Kingzone DragonX;LetMe,Karsa,xiaohu,Uzi,Ming;Khan,Peanut,Bdd,PraY,GorillA;31.53;5;WR;Mid-Season Invitational 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11647;http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002570087?gameHash=e506fdec16a5629d 
