RoX,Vaevictis eSports,20170625,1,3.26,N/a,1.35,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/rox-vaevictis-esports-league-of-legends-tQKEvK6p/
Gambit.CIS,Virtus.pro,20170625,1,1.60,N/a,2.36,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/gambit-cis-league-of-legends-virtus-pro-league-of-legends-lYSnq0bT/
RoX,M19,20170625,1,3.43,N/a,1.29,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/rox-m19-league-of-legends-AsUrptqN/
Vega Squadron,Gambit.CIS,20170625,1,2.60,N/a,1.46,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/vega-squadron-league-of-legends-gambit-cis-league-of-legends-SIvvoMTG/
Natus Vincere,Vega Squadron,20170624,1,1.80,N/a,2.03,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/natus-vincere-league-of-legends-vega-squadron-league-of-legends-EFzzn2EA/
Team Just,M19,20170624,1,3.07,N/a,1.39,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/team-just-league-of-legends-m19-league-of-legends-KhyWnra4/
Gambit.CIS,Natus Vincere,20170624,1,1.54,N/a,2.51,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/gambit-cis-league-of-legends-natus-vincere-league-of-legends-t2xSmOqb/
M19,Vega Squadron,20170624,1,1.33,N/a,3.40,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/m19-league-of-legends-vega-squadron-league-of-legends-0jLUl4Ui/
Team Just,RoX,20170624,1,1.47,N/a,2.72,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/team-just-league-of-legends-rox-MaMQkpFo/
Vaevictis eSports,Virtus.pro,20170624,1,2.88,N/a,1.43,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/vaevictis-esports-league-of-legends-virtus-pro-league-of-legends-8dYrR0xo/
Vaevictis eSports,Virtus.pro,20170409,5,1.87,N/a,1.87,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/vaevictis-esports-league-of-legends-virtus-pro-league-of-legends-dIABNiuJ/
M19,Virtus.pro,20170402,5,1.33,N/a,3.38,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/m19-league-of-legends-virtus-pro-league-of-legends-bJ8prbe5/
Vega Squadron,Vaevictis eSports,20170401,5,1.27,N/a,3.85,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/vega-squadron-league-of-legends-vaevictis-esports-league-of-legends-KS9tqvta/
Natus Vincere,Gambit Esports,20170319,1,1.80,N/a,2.03,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/natus-vincere-league-of-legends-gambit-esports-league-of-legends-QeNH4Xdj/
M19,Vaevictis eSports,20170319,1,1.56,N/a,2.47,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/m19-league-of-legends-vaevictis-esports-league-of-legends-rXXC5Dsp/
Vega Squadron,Virtus.pro,20170319,1,1.69,N/a,2.19,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/vega-squadron-league-of-legends-virtus-pro-league-of-legends-6BtoAgZS/
Team Just,RoX,20170319,1,1.44,N/a,2.83,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/team-just-league-of-legends-rox-ClssBZJM/
Vaevictis eSports,Natus Vincere,20170318,1,1.39,N/a,3.06,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/vaevictis-esports-league-of-legends-natus-vincere-league-of-legends-YcrwCF4G/
Vega Squadron,Team Just,20170318,1,1.33,N/a,3.40,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/vega-squadron-league-of-legends-team-just-league-of-legends-6yCtDekA/
M19,Gambit Esports,20170318,1,1.33,N/a,3.38,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/m19-league-of-legends-gambit-esports-league-of-legends-SpDxEyz4/
RoX,Virtus.pro,20170318,1,4.48,N/a,1.21,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/rox-virtus-pro-league-of-legends-YNDYEHKc/
Natus Vincere,Vega Squadron,20170312,1,2.73,N/a,1.47,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/natus-vincere-league-of-legends-vega-squadron-league-of-legends-KK9UFc5i/
Team Just,Vaevictis eSports,20170312,1,2.68,N/a,1.48,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/team-just-league-of-legends-vaevictis-esports-league-of-legends-IFVoiESj/
Virtus.pro,M19,20170312,1,2.27,N/a,1.65,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/virtus-pro-league-of-legends-m19-league-of-legends-vPWshfDp/
Gambit Esports,RoX,20170312,1,1.45,N/a,2.79,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/gambit-esports-league-of-legends-rox-nXvGdz5T/
Natus Vincere,Team Just,20170311,1,1.97,N/a,1.85,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/natus-vincere-league-of-legends-team-just-league-of-legends-8ttCcGkN/
M19,RoX,20170311,1,1.21,N/a,4.54,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/m19-league-of-legends-rox-QHj7bdzH/
Vaevictis eSports,Vega Squadron,20170311,1,1.61,N/a,2.35,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/vaevictis-esports-league-of-legends-vega-squadron-league-of-legends-Esm3axLA/
Virtus.pro,Gambit Esports,20170311,1,1.52,N/a,2.57,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/virtus-pro-league-of-legends-gambit-esports-league-of-legends-KKma0I54/
Gambit Esports,Team Just,20170305,1,1.93,N/a,1.89,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/gambit-esports-league-of-legends-team-just-league-of-legends-tUle1bjb/
Virtus.pro,Vaevictis eSports,20170305,1,1.63,N/a,2.31,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/virtus-pro-league-of-legends-vaevictis-esports-league-of-legends-Ohfj2vyh/
M19,Vega Squadron,20170305,1,2.02,N/a,1.81,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/m19-league-of-legends-vega-squadron-league-of-legends-p2en3KLo/
RoX,Natus Vincere,20170305,1,3.21,N/a,1.36,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/rox-natus-vincere-league-of-legends-Wb74vyqo/
Natus Vincere,M19,20170304,1,2.11,N/a,1.74,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/natus-vincere-league-of-legends-m19-league-of-legends-KMvyd3EI/
Vaevictis eSports,RoX,20170304,1,1.27,N/a,3.87,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/vaevictis-esports-league-of-legends-rox-xbkWdqaC/
Gambit Esports,Vega Squadron,20170304,1,3.77,N/a,1.28,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/gambit-esports-league-of-legends-vega-squadron-league-of-legends-b7jScPq6/
Virtus.pro,Team Just,20170304,1,1.45,N/a,2.53,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/virtus-pro-league-of-legends-team-just-league-of-legends-jsiOb5Ua/
RoX,Vega Squadron,20170219,1,4.31,N/a,1.23,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/rox-vega-squadron-league-of-legends-CjhKaoFg/
Vaevictis eSports,Gambit Esports,20170219,1,1.62,N/a,2.32,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/vaevictis-esports-league-of-legends-gambit-esports-league-of-legends-UR2F0Ram/
Team Just,M19,20170219,1,3.00,N/a,1.40,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/team-just-league-of-legends-m19-league-of-legends-GObB17ps/
Natus Vincere,Virtus.pro,20170219,1,2.34,N/a,1.61,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/natus-vincere-league-of-legends-virtus-pro-league-of-legends-bqCq6mxQ/
M19,Natus Vincere,20170218,1,1.62,N/a,2.32,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/m19-league-of-legends-natus-vincere-league-of-legends-KhDu7TMJ/
Gambit Esports,Virtus.pro,20170218,1,2.66,N/a,1.49,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/gambit-esports-league-of-legends-virtus-pro-league-of-legends-ryUdrppJ/
Team Just,Vega Squadron,20170218,1,3.37,N/a,1.33,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/team-just-league-of-legends-vega-squadron-league-of-legends-4pVhqQUC/
RoX,Vaevictis eSports,20170218,1,3.07,N/a,1.38,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/rox-vaevictis-esports-league-of-legends-ANVlp6F6/
Vaevictis eSports,Vega Squadron,20170212,1,3.31,N/a,1.34,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/vaevictis-esports-league-of-legends-vega-squadron-league-of-legends-CxDoon00/
Natus Vincere,RoX,20170212,1,1.36,N/a,3.19,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/natus-vincere-league-of-legends-rox-UDNtnSpf/
M19,Virtus.pro,20170212,1,1.58,N/a,2.41,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/m19-league-of-legends-virtus-pro-league-of-legends-jNOxm8Vm/
Team Just,Gambit Esports,20170212,1,1.97,N/a,1.85,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/team-just-league-of-legends-gambit-esports-league-of-legends-MmKYmlGs/
Vaevictis eSports,Team Just,20170211,1,2.32,N/a,1.62,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/vaevictis-esports-league-of-legends-team-just-league-of-legends-KvY6hU7Q/
Vega Squadron,M19,20170211,1,2.15,N/a,1.71,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/vega-squadron-league-of-legends-m19-league-of-legends-xGr2gAhK/
RoX,Gambit Esports,20170211,1,2.29,N/a,1.64,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/rox-gambit-esports-league-of-legends-OCvbfjwE/
Virtus.pro,Natus Vincere,20170211,1,1.82,N/a,2.01,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/virtus-pro-league-of-legends-natus-vincere-league-of-legends-A9jGV60D/
Team Just,Virtus.pro,20170205,1,2.47,N/a,1.56,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/team-just-league-of-legends-virtus-pro-league-of-legends-WIiCWno7/
Vega Squadron,Natus Vincere,20170205,1,1.43,N/a,2.87,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/vega-squadron-league-of-legends-natus-vincere-league-of-legends-j7zFXSV0/
RoX,M19,20170205,1,4.42,N/a,1.22,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/rox-m19-league-of-legends-CGyBY8Gf/
Gambit Esports,Vaevictis eSports,20170205,1,1.53,N/a,2.54,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/gambit-esports-league-of-legends-vaevictis-esports-league-of-legends-Igx7Zl1l/
Vega Squadron,Gambit Esports,20170204,1,1.34,N/a,3.29,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/vega-squadron-league-of-legends-gambit-esports-league-of-legends-4jY2zVor/
Team Just,Natus Vincere,20170204,1,2.70,N/a,1.48,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/team-just-league-of-legends-natus-vincere-league-of-legends-b9ezuBwR/
Virtus.pro,RoX,20170204,1,1.42,N/a,2.92,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/virtus-pro-league-of-legends-rox-KIdWuiOK/
M19,Vaevictis eSports,20170204,1,1.33,N/a,3.36,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/m19-league-of-legends-vaevictis-esports-league-of-legends-jqhStX8E/
RoX,Team Just,20170129,1,1.66,N/a,2.25,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/rox-team-just-league-of-legends-ChgOsDg8/
Natus Vincere,Vaevictis eSports,20170129,1,1.43,N/a,2.85,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/natus-vincere-league-of-legends-vaevictis-esports-league-of-legends-AmFuJTG7/
Gambit Esports,M19,20170129,1,4.05,N/a,1.25,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/gambit-esports-league-of-legends-m19-league-of-legends-bDByK911/
Virtus.pro,Vega Squadron,20170129,1,2.47,N/a,1.56,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/virtus-pro-league-of-legends-vega-squadron-league-of-legends-4jCXKkne/
Vaevictis eSports,Virtus.pro,20170128,1,2.85,N/a,1.43,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/vaevictis-esports-league-of-legends-virtus-pro-league-of-legends-QaDTLVWl/
M19,Team Just,20170128,1,1.22,N/a,4.42,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/m19-league-of-legends-team-just-league-of-legends-8OIOMBHr/
Vega Squadron,RoX,20170128,1,1.38,N/a,3.07,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/vega-squadron-league-of-legends-rox-6FWdRi9R/
Gambit Esports,Natus Vincere,20170128,1,2.32,N/a,1.62,http://www.oddsportal.com/esports/russia/league-of-legends-lol-continental-league-2017/gambit-esports-league-of-legends-natus-vincere-league-of-legends-ChXhSXgL/
KT Rolster,Jin Air Green Wings,20180613,3,1.30,N/a,3.57,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/kt-rolster-league-of-legends-jin-air-green-wings-league-of-legends-IiXBuQU9/
Afreeca Freecs,SK Telecom T1,20180613,3,1.78,N/a,2.05,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/afreeca-freecs-league-of-legends-sk-telecom-t1-league-of-legends-4lT7t6F3/
KINGZONE DragonX,Gen.G,20180613,3,1.29,N/a,3.63,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/kingzone-dragonx-league-of-legends-gen-g-league-of-legends-ART3sn0c/
Griffin,Hanwha Life Esports,20180612,3,2.17,N/a,1.71,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/griffin-league-of-legends-hanwha-life-esports-league-of-legends-WzVarSpi/
bbq Olivers,MVP,20180612,3,1.68,N/a,2.22,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/bbq-olivers-league-of-legends-mvp-league-of-legends-pY9PJr8j/
KINGZONE DragonX,Afreeca Freecs,20180414,5,1.21,N/a,4.56,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/kingzone-dragonx-league-of-legends-afreeca-freecs-league-of-legends-O8rHzl0l/
Afreeca Freecs,KT Rolster,20180408,5,2.58,N/a,1.52,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/afreeca-freecs-league-of-legends-kt-rolster-league-of-legends-bLBgtMID/
KT Rolster,SK Telecom T1,20180404,5,1.53,N/a,2.53,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/kt-rolster-league-of-legends-sk-telecom-t1-league-of-legends-llaXRrgr/
SK Telecom T1,KSV eSports,20180331,3,1.76,N/a,2.08,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/sk-telecom-t1-league-of-legends-ksv-esports-league-of-legends-QLGPFawA/
KT Rolster,Afreeca Freecs,20180325,3,1.98,N/a,1.84,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/kt-rolster-league-of-legends-afreeca-freecs-league-of-legends-UwiXWLDt/
Kongdoo Monster,SK Telecom T1,20180325,3,8.03,N/a,1.08,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/kongdoo-monster-league-of-legends-sk-telecom-t1-league-of-legends-SU45y25P/
ROX Tigers,Jin Air Green Wings,20180324,3,1.51,N/a,2.59,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/rox-tigers-league-of-legends-jin-air-green-wings-league-of-legends-tSqVCISO/
KSV eSports,KINGZONE DragonX,20180324,3,5.06,N/a,1.18,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/ksv-esports-league-of-legends-kingzone-dragonx-league-of-legends-2yoRDbDI/
SK Telecom T1,MVP,20180322,3,1.34,N/a,3.32,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/sk-telecom-t1-league-of-legends-mvp-league-of-legends-8EoNEvbC/
bbq Olivers,Kongdoo Monster,20180322,3,1.32,N/a,3.42,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/bbq-olivers-league-of-legends-kongdoo-monster-league-of-legends-fBsJFKr6/
KINGZONE DragonX,Jin Air Green Wings,20180321,3,1.15,N/a,5.66,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/kingzone-dragonx-league-of-legends-jin-air-green-wings-league-of-legends-CnhEG0Ta/
KSV eSports,ROX Tigers,20180321,3,1.60,N/a,2.37,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/ksv-esports-league-of-legends-rox-tigers-league-of-legends-YegAHtEg/
bbq Olivers,Afreeca Freecs,20180320,3,4.23,N/a,1.23,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/bbq-olivers-league-of-legends-afreeca-freecs-league-of-legends-4Ml6IMbm/
MVP,KT Rolster,20180320,3,5.36,N/a,1.16,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/mvp-league-of-legends-kt-rolster-league-of-legends-QVk2J2qs/
Kongdoo Monster,ROX Tigers,20180318,3,3.50,N/a,1.31,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/kongdoo-monster-league-of-legends-rox-tigers-league-of-legends-KlDZNryQ/
KSV eSports,SK Telecom T1,20180318,3,1.53,N/a,2.52,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/ksv-esports-league-of-legends-sk-telecom-t1-league-of-legends-8E9VOOLJ/
bbq Olivers,KT Rolster,20180317,3,3.82,N/a,1.27,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/bbq-olivers-league-of-legends-kt-rolster-league-of-legends-fBLm0uqJ/
MVP,Afreeca Freecs,20180317,3,4.67,N/a,1.20,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/mvp-league-of-legends-afreeca-freecs-league-of-legends-GKMq1LTC/
KINGZONE DragonX,KT Rolster,20180315,3,1.58,N/a,2.42,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/kingzone-dragonx-league-of-legends-kt-rolster-league-of-legends-bqSv21E6/
Jin Air Green Wings,Afreeca Freecs,20180315,3,3.21,N/a,1.36,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/jin-air-green-wings-league-of-legends-afreeca-freecs-league-of-legends-KhTz3sa0/
SK Telecom T1,bbq Olivers,20180314,3,1.31,N/a,3.51,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/sk-telecom-t1-league-of-legends-bbq-olivers-league-of-legends-QVTW3Nqf/
MVP,Kongdoo Monster,20180314,3,1.33,N/a,3.40,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/mvp-league-of-legends-kongdoo-monster-league-of-legends-CSPS43Um/
KSV eSports,Jin Air Green Wings,20180313,3,1.42,N/a,2.93,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/ksv-esports-league-of-legends-jin-air-green-wings-league-of-legends-U3zO5qFs/
ROX Tigers,KINGZONE DragonX,20180313,3,6.30,N/a,1.13,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/rox-tigers-league-of-legends-kingzone-dragonx-league-of-legends-SfldAP6Q/
KINGZONE DragonX,bbq Olivers,20180311,3,1.15,N/a,5.56,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/kingzone-dragonx-league-of-legends-bbq-olivers-league-of-legends-KUlhB5iK/
Afreeca Freecs,Kongdoo Monster,20180311,3,1.09,N/a,7.54,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/afreeca-freecs-league-of-legends-kongdoo-monster-league-of-legends-tvjlCoxE/
KT Rolster,KSV eSports,20180310,3,1.38,N/a,3.07,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/kt-rolster-league-of-legends-ksv-esports-league-of-legends-vZB5m2aD/
MVP,Jin Air Green Wings,20180310,3,2.16,N/a,1.71,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/mvp-league-of-legends-jin-air-green-wings-league-of-legends-QV71lrp7/
Afreeca Freecs,ROX Tigers,20180308,3,1.38,N/a,3.12,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/afreeca-freecs-league-of-legends-rox-tigers-league-of-legends-W88ckOU0/
SK Telecom T1,KT Rolster,20180308,3,2.57,N/a,1.52,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/sk-telecom-t1-league-of-legends-kt-rolster-league-of-legends-hI9gj4Ff/
bbq Olivers,KSV eSports,20180307,3,2.84,N/a,1.44,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/bbq-olivers-league-of-legends-ksv-esports-league-of-legends-zsFlip0l/
Jin Air Green Wings,Kongdoo Monster,20180307,3,1.36,N/a,3.22,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/jin-air-green-wings-league-of-legends-kongdoo-monster-league-of-legends-djGphQpr/
ROX Tigers,MVP,20180306,3,1.43,N/a,2.88,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/rox-tigers-league-of-legends-mvp-league-of-legends-4fhH9hGF/
SK Telecom T1,KINGZONE DragonX,20180306,3,2.70,N/a,1.48,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/sk-telecom-t1-league-of-legends-kingzone-dragonx-league-of-legends-69ZDAY09/
KSV eSports,MVP,20180304,3,1.22,N/a,4.39,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/ksv-esports-league-of-legends-mvp-league-of-legends-Opp9BEo3/
SK Telecom T1,Jin Air Green Wings,20180304,3,1.41,N/a,2.94,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/sk-telecom-t1-league-of-legends-jin-air-green-wings-league-of-legends-pfo5CfWd/
ROX Tigers,bbq Olivers,20180303,3,1.48,N/a,2.69,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/rox-tigers-league-of-legends-bbq-olivers-league-of-legends-dvhNmBgd/
Kongdoo Monster,KINGZONE DragonX,20180303,3,7.22,N/a,1.10,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/kongdoo-monster-league-of-legends-kingzone-dragonx-league-of-legends-ImgJlivj/
KT Rolster,Kongdoo Monster,20180301,3,1.14,N/a,5.79,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/kt-rolster-league-of-legends-kongdoo-monster-league-of-legends-zP3EkXOq/
Afreeca Freecs,SK Telecom T1,20180301,3,2.28,N/a,1.64,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/afreeca-freecs-league-of-legends-sk-telecom-t1-league-of-legends-b3CnfDGS/
KINGZONE DragonX,MVP,20180228,3,1.12,N/a,6.53,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/kingzone-dragonx-league-of-legends-mvp-league-of-legends-4tDreg1M/
Jin Air Green Wings,bbq Olivers,20180228,3,1.54,N/a,2.51,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/jin-air-green-wings-league-of-legends-bbq-olivers-league-of-legends-QkEvdZoG/
KT Rolster,ROX Tigers,20180227,3,1.30,N/a,3.61,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/kt-rolster-league-of-legends-rox-tigers-league-of-legends-6mbwbeH3/
Afreeca Freecs,KSV eSports,20180227,3,1.92,N/a,1.90,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/afreeca-freecs-league-of-legends-ksv-esports-league-of-legends-CQbZby2c/
MVP,bbq Olivers,20180225,3,2.47,N/a,1.56,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/mvp-league-of-legends-bbq-olivers-league-of-legends-bNfVaHni/
Jin Air Green Wings,KT Rolster,20180225,3,3.14,N/a,1.37,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/jin-air-green-wings-league-of-legends-kt-rolster-league-of-legends-dIGnyY9j/
KINGZONE DragonX,Afreeca Freecs,20180224,3,1.31,N/a,3.52,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/kingzone-dragonx-league-of-legends-afreeca-freecs-league-of-legends-IRHrxEfp/
ROX Tigers,SK Telecom T1,20180224,3,2.48,N/a,1.55,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/rox-tigers-league-of-legends-sk-telecom-t1-league-of-legends-QZPGtfnT/
Kongdoo Monster,KSV eSports,20180222,3,3.63,N/a,1.29,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/kongdoo-monster-league-of-legends-ksv-esports-league-of-legends-nqRCszXM/
bbq Olivers,KINGZONE DragonX,20180222,3,8.40,N/a,1.08,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/bbq-olivers-league-of-legends-kingzone-dragonx-league-of-legends-4Ky8rGHG/
MVP,ROX Tigers,20180221,3,2.75,N/a,1.46,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/mvp-league-of-legends-rox-tigers-league-of-legends-hpY3qd2A/
Afreeca Freecs,Jin Air Green Wings,20180221,3,1.28,N/a,3.74,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/afreeca-freecs-league-of-legends-jin-air-green-wings-league-of-legends-bNYapxm4/
KSV eSports,KT Rolster,20180220,3,2.41,N/a,1.58,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/ksv-esports-league-of-legends-kt-rolster-league-of-legends-KWZeoIXc/
SK Telecom T1,Kongdoo Monster,20180220,3,1.24,N/a,4.18,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/sk-telecom-t1-league-of-legends-kongdoo-monster-league-of-legends-2euinbIi/
Kongdoo Monster,KT Rolster,20180211,3,5.19,N/a,1.17,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/kongdoo-monster-league-of-legends-kt-rolster-league-of-legends-O4tmmv3o/
SK Telecom T1,KSV eSports,20180211,3,2.57,N/a,1.52,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/sk-telecom-t1-league-of-legends-ksv-esports-league-of-legends-A1h5OfQp/
bbq Olivers,MVP,20180210,3,1.41,N/a,2.96,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/bbq-olivers-league-of-legends-mvp-league-of-legends-Yu1wTzIT/
Jin Air Green Wings,KINGZONE DragonX,20180210,3,4.48,N/a,1.21,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/jin-air-green-wings-league-of-legends-kingzone-dragonx-league-of-legends-jHBYTG2N/
Jin Air Green Wings,ROX Tigers,20180208,3,1.74,N/a,2.11,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea/jin-air-green-wings-league-of-legends-rox-tigers-league-of-legends-CQCUUdmH/
