20180311;1;3.06;N/a;1.39;Optic Gaming;Cloud 9;0-1;Zig,Akaadian,PowerOfEvil,Arrow,LemonNation;Licorice,Svenskeren,Jensen,Sneaky,Smoothie;NA;red;NA LCS Spring 2018;Optic Gaming
20180311;1;2.39;N/a;1.59;FlyQuest;CLG;0-1;Flame,AnDa,Fly,WildTurtle,Stunt;Darshan,Reignover,Huhi,Stixxay,Biofrost;NA;red;NA LCS Spring 2018;FlyQuest
20180311;1;2.23;N/a;1.67;Clutch Gaming;Echo Fox;1-0;Solo,Lira,Febiven,Apollo,Hakuho;Huni,Dardoch,FeniX,Altec,Adrian;NA;blue;NA LCS Spring 2018;Clutch Gaming
20180312;3;4.36;N/a;1.22;FunPlus Phoenix;Rogue Warriors;0-1,0-1;Gimgoon,Pepper,Bing,Lwx,Crisp:Gimgoon,Pepper,Bing,Lwx,Crisp;Mouse,Flawless,Doinb,SmLz,Killua:Mouse,Flawless,Doinb,SmLz,Killua;CN;red,red;LPL Spring 2018;FunPlus Phoenix,FunPlus Phoenix
20180312;3;1.06;N/a;9.69;Invictus Gaming;Vici Gaming;1-0,1-0;TheShy,Ning,Rookie,JackeyLove,Baolan:TheShy,Ning,Rookie,JackeyLove,Baolan;Loong,Swift,Easyhoon,Martin,Caveman:Meow,Swift,FireRain,Snow,Caveman;CN;blue,blue;LPL Spring 2018;Invictus Gaming,Invictus Gaming
20180312;2;;;;Movistar Riders;E-Monkeyz Club;1-0,1-0;Xyraz,Cinkrof,MagiFelix,Jeskla,Klaj:Xyraz,Bluerzor,Hattrix,Sánchez,Treatz;Moryo,RafaL0L,Ripi,Monk,Mako:Moryo,RafaL0L,Ripi,Monk,Mako;ES;blue,red;LVP Spring 2018;Movistar Riders,E-Monkeyz Club
20180312;2;;;;Penguins;Mad Lions E.C;1-0,0-1;Newt,0bsess,Yixiao,Javaaa,Karakal Jr:Newt,0bsess,Yixiao,Javaaa,Karakal Jr;Werlyb,Selfmade,Nemesis,Crownshot,Falco:Werlyb,Selfmade,Nemesis,Crownshot,Falco;ES;blue,blue;LVP Spring 2018;Penguins,Mad Lions E.C
20180312;1;2.78;N/a;1.45;Optic Gaming;100 Thieves;0-1;Zig,Akaadian,PowerOfEvil,Arrow,LemonNation;ssumday,Meteos,Ryu,Cody Sun,Aphromoo;NA;red;NA LCS Spring 2018;Optic Gaming
20180312;1;1.81;N/a;2.02;Cloud 9;Team SoloMid;0-1;Licorice,Svenskeren,Jensen,Sneaky,Smoothie;Hauntzer,MikeYeung,Bjergsen,Zven,Mithy;NA;red;NA LCS Spring 2018;Cloud 9
20180312;1;;;;Clutch Gaming;Team Liquid;0-1;Solo,Lira,Febiven,Apollo,Hakuho;Impact,Xmithie,Pobelter,Doublelift,Olleh;NA;red;NA LCS Spring 2018;Clutch Gaming
20180312;1;;;;FlyQuest;Golden Guardians;1-0;Flame,AnDa,Fly,WildTurtle,Stunt;Lourlo,Contractz,Hai,Deftly,Matt;NA;blue;NA LCS Spring 2018;FlyQuest
20180312;1;;;;Echo Fox;CLG;0-1;Huni,Dardoch,FeniX,Altec,Adrian;Darshan,Reignover,Huhi,Stixxay,Biofrost;NA;red;NA LCS Spring 2018;Echo Fox
20180313;3;1.62;N/a;2.32;Bilibili Gaming;SN Gaming;0-1,0-1;AmazingJ,Sks,Athena,jinjiao,Road:AmazingJ,Chieftain,Mole,jinjiao,Road;XiaoAL,H4cker,Knight,Fury,Yoon:XiaoAL,H4cker,Knight,Fury,Yoon;CN;red,red;LPL Spring 2018;Bilibili Gaming,Bilibili Gaming
20180313;3;1.65;N/a;2.26;LGD Gaming;OMG;0-1,0-1;Jinoo,Eimy,Yuuki,Fdy,Pyl:Jinoo,Eimy,Yuuki,Fdy,Pyl;Xiyang,World6,icon,Chelly,Five:Xiyang,World6,icon,Chelly,Five;CN;red,red;LPL Spring 2018;LGD Gaming,LGD Gaming
20180313;3;1.42;N/a;2.93;KSV Esports;Jin Air Green Wings;1-0,0-1,1-0;CuVee,Ambition,Crown,Ruler,CoreJJ:CuVee,Ambition,Crown,Ruler,CoreJJ:CuVee,Ambition,Crown,Ruler,CoreJJ;SoHwan,UmTi,Grace,Teddy,Wraith:SoHwan,UmTi,Grace,Teddy,Wraith:SoHwan,UmTi,Grace,Teddy,Wraith;KR;blue,blue,blue;LCK Spring 2018;KSV Esports,Jin Air Green Wings,KSV Esports
20180313;3;6.30;N/a;1.13;ROX Tigers;Kingzone DragonX;0-1,1-0,0-1;Lindarang,Seonghwan,Lava,Sangyoon,Key:Lindarang,Seonghwan,Lava,Sangyoon,Key:Lindarang,Seonghwan,Lava,Sangyoon,Key;Khan,Peanut,Bdd,PraY,GorillA:Khan,Peanut,Bdd,PraY,GorillA:Khan,Peanut,Bdd,PraY,GorillA;KR;red,red,red;LCK Spring 2018;ROX Tigers,Kingzone DragonX,ROX Tigers
20180313;2;;;;KIYF;G2 Vodafone;0-1,0-1;Scarface,Lurox,Purefect,Innaxe,Doss:Scarface,Lurox,Purefect,Innaxe,Doss;Agresivo,Hero,Roison,Nixerino,Homi:Agresivo,Hero,Roison,Nixerino,Homi;ES;red,blue;LVP Spring 2018;KIYF,G2 Vodafone
20180313;2;;;;Giants Gaming LVP;Asus ROG Army;1-0,1-0;Yoppa,Razork,Kashtelan,Deadly,Mystiques:Yoppa,Razork,Kashtelan,Deadly,Mystiques;Kektz,Lamabear,Pretty,Sedrion,Anthrax:Kektz,Lamabear,Pretty,Sedrion,Anthrax;ES;blue,red;LVP Spring 2018;Giants Gaming LVP,Asus ROG Army
20180314;3;3.91;N/a;1.26;Vici Gaming;JD Gaming;1-0,0-1,0-1;Loong,Swift,Easyhoon,Martin,Caveman:Loong,Swift,Easyhoon,Martin,Caveman:Loong,Swift,Easyhoon,Martin,Caveman;Zoom,Clid,Yagao,RD,LvMao:Zoom,Clid,Yagao,RD,LvMao:Zoom,Clid,Yagao,RD,LvMao;CN;blue,red,red;LPL Spring 2018;Vici Gaming,Vici Gaming,Vici Gaming
20180314;3;7.22;N/a;1.10;Topsports Gaming;EDward Gaming;0-1,1-0,0-1;Marin,Xx,Ggoong,Qiuqiu,Fage:Marin,Xx,Ggoong,Qiuqiu,Fage:Marin,Xx,Ggoong,Qiuqiu,Fage;Ray,Haro,Scout,iBOY,Meiko:Ray,Haro,Scout,iBOY,Meiko:Ray,Haro,Scout,iBOY,Meiko;CN;red,red,red;LPL Spring 2018;Topsports Gaming,EDward Gaming,Topsports Gaming
20180314;3;1.31;N/a;3.51;SK Telecom T1;bbq Olivers;0-1,1-0,0-1;Untara,blank,Faker,Bang,Wolf:Thal,blank,Faker,Bang,Wolf:Thal,blank,Faker,Bang,Wolf;Crazy,Trick,Tempt,Ghost,IgNar:Crazy,Trick,Tempt,Ghost,IgNar:Crazy,Trick,Tempt,Ghost,IgNar;KR;red,red,red;LCK Spring 2018;SK Telecom T1,bbq Olivers,SK Telecom T1
20180314;3;1.33;N/a;3.40;MVP;Kongdoo Monster;1-0,0-1,1-0;ADD,Yondu,Ian,Pilot,Max KR:ADD,Yondu,Ian,Pilot,Max KR:ADD,Yondu,Ian,Pilot,Max KR;Roach,U Jun,Edge,SSol,Secret:Roach,Raise,Edge,SSol,Secret:Roach,Raise,Edge,SSol,Secret;KR;blue,blue,blue;LCK Spring 2018;MVP,Kongdoo Monster,MVP
20180314;2;;;;E-Monkeyz Club;Penguins;0-1,0-1;Moryo,RafaL0L,Ripi,Monk,Mako:Moryo,RafaL0L,Ripi,Monk,Mako;Newt,0bsess,Yixiao,Javaaa,Karakal Jr:Newt,0bsess,Yixiao,Javaaa,Karakal Jr;ES;red,blue;LVP Spring 2018;E-Monkeyz Club,Penguins
20180314;2;;;;Mad Lions E.C;KIYF;1-0,0-1;Werlyb,Selfmade,Nemesis,Crownshot,Falco:Werlyb,Selfmade,Nemesis,Crownshot,Falco;Scarface,Lurox,Purefect,Innaxe,Doss:Scarface,Lurox,Purefect,Innaxe,Doss;ES;blue,blue;LVP Spring 2018;Mad Lions E.C,KIYF
20180315;3;;;;Young Generation;Ultimate;1-0,0-1,1-0;Ren,Venus,Naul,BigKoro,Palette:yT,Venus,Naul,BigKoro,Palette:Ren,Venus,Naul,BigKoro,Palette;Calm,Spot,Blazes,Zin,Tear:Calm,Spot,Blazes,Zin,Tear:Calm,Spot,Blazes,Zin,Tear;VN;blue,blue,blue;VCS Spring 2018;Young Generation,Ultimate,Young Generation
20180315;3;;;;Hall of Fame;Cherry Gaming;0-1,0-1;LL,Sorn,Pake,EasyLove,Shaoran:LL,Sorn,Pake,EasyLove,Shaoran;Rika,Potm,Artifact,Clear,Kidz:Rika,Potm,Artifact,Clear,Kidz;VN;red,blue;VCS Spring 2018;Hall of Fame,Cherry Gaming
20180315;3;4.96;N/a;1.18;MAD Team;Flash Wolves;1-0,0-1,0-1;Liang,Benny,Uniboy,Breeze,K:Liang,Benny,Uniboy,Breeze,K:Liang,Benny,Uniboy,Breeze,K;Hanabi,Morning,Maple,Betty,SwordArt:Hanabi,MooJin,Maple,Betty,SwordArt:Hanabi,MooJin,Maple,Betty,SwordArt;TW;blue,red,red;LMS Spring 2018;MAD Team,MAD Team,MAD Team
20180315;3;1.47;N/a;2.74;G-Rex;ahq Esports;1-0,1-0;Pk,Baybay,Wuji,Stitch,Koala:Pk,Baybay,Wuji,Stitch,Koala;Ziv,Mountain,M1ssion,An,Albis:Ziv,Mountain,M1ssion,An,Albis;TW;blue,blue;LMS Spring 2018;G-Rex,G-Rex
20180315;3;1.58;N/a;2.42;Kingzone DragonX;KT Rolster;1-0,1-0;Khan,Peanut,Bdd,PraY,GorillA:Khan,Peanut,Bdd,PraY,GorillA;Smeb,Score,Ucal,Deft,Mata:Smeb,Score,Ucal,Deft,Mata;KR;blue,red;LCK Spring 2018;Kingzone DragonX,KT Rolster
20180315;3;3.21;N/a;1.36;Jin Air Green Wings;Afreeca Freecs;0-1,1-0,0-1;SoHwan,UmTi,Grace,Teddy,Wraith:SoHwan,UmTi,Grace,Teddy,Wraith:SoHwan,UmTi,Grace,Teddy,Wraith;Kiin,Mowgli,kurO,Kramer,TusiN:Kiin,Mowgli,kurO,Kramer,TusiN:Kiin,Spirit,kurO,Kramer,TusiN;KR;red,red,red;LCK Spring 2018;Jin Air Green Wings,Afreeca Freecs,Jin Air Green Wings
20180315;1;;;;TSM Academy;CLG Academy;0-1;Brandini,Grigne,Ablazeolive,Mr Rallez,Shady;FallenBandit,OmarGod,Shadow,Zag,Fill;NA;red;NA Academy Spring 2018;TSM Academy
20180315;1;;;;Echo Fox Academy;100 Thieves Academy;1-0;Allorim,TheOddOrange,Damonte,Lost,Adrian;kaizen,Levi,Linsanity,Rikara,Whyin;NA;blue;NA Academy Spring 2018;Echo Fox Academy
20180315;1;;;;Cloud 9 Academy;FlyQuest Academy;1-0;Shiro,Wiggily,Goldenglue,Keith,Zeyzal;Ngo,Shrimp,Keane,Erry,JayJ;NA;blue;NA Academy Spring 2018;Cloud 9 Academy
20180315;1;;;;Golden Guardians Academy;Clutch Gaming Academy;0-1;Jenkins,Potluck,bobqin,Jurassiq,Xpecial;Maxtrobo,Moon,Sun,Piglet,Vulcan;NA;red;NA Academy Spring 2018;Golden Guardians Academy
20180315;1;;;;Team Liquid Academy;OpTic Gaming Academy;1-0;V1PER,Hard,Mickey,Shoryu,Joey;PieCakeLord,Kadir,Palafox,Andy,Winter;NA;blue;NA Academy Spring 2018;Team Liquid Academy
20180315;2;;;;Asus ROG Army;Movistar Riders;1-0,0-1;Kektz,Lamabear,Pretty,Sedrion,Anthrax:Kektz,Lamabear,Pretty,Sedrion,Anthrax;Xyraz,Cinkrof,Hattrix,Sánchez,Klaj:Flaxxish,Bluerzor,Hattrix,Jeskla,Treatz;ES;blue,blue;LVP Spring 2018;Asus ROG Army,Movistar Riders
20180315;2;;;;Giants Gaming LVP;G2 Vodafone;1-0,1-0;Yoppa,Razork,Kashtelan,Deadly,Mystiques:Yoppa,Razork,Kashtelan,Deadly,Mystiques;Agresivo,Hero,Roison,Nixerino,Homi:Agresivo,Hero,Roison,Nixerino,Homi;ES;blue,red;LVP Spring 2018;Giants Gaming LVP,G2 Vodafone
20180316;3;;;;Pentagram;Detonation;1-0,0-1;Paz,Once,Ramune,Yutorimoyasi,Gaeng:Paz,Once,Ramune,Yutorimoyasi,Gaeng;Evi,Steal,Ceros,Yutapon,Vivid:Evi,Steal,Ceros,Yutapon,Vivid;JP;blue,blue;LJL Spring 2018;Pentagram,Detonation
20180316;3;;;;Rascal Jester;V3 Esports;1-0,0-1,0-1;Alleycat,WyverN,Fanxy,NoA,Yuki:Alleycat,WyverN,Fanxy,NoA,Yuki:Alleycat,WyverN,Fanxy,NoA,Yuki;Cogcog,Smile,E hi,Keymaker,Kazu:Cogcog,Smile,E hi,Keymaker,Kazu:Cogcog,Smile,E hi,Keymaker,Kazu;JP;blue,blue,red;LJL Spring 2018;Rascal Jester,V3 Esports,Rascal Jester
20180316;3;;;;7th Heaven;Unsold Stuff Gaming;1-0,0-1,0-1;SatoRy,Sacage,Rokenia,Haretti,ThintoN:SatoRy,Sacage,Rokenia,Haretti,ThintoN:SatoRy,Sacage,Rokenia,Haretti,ThintoN;apaMEN,Tussle,Gariaru,Gango,Enty:apaMEN,Tussle,Gariaru,Gango,Enty:apaMEN,Tussle,Gariaru,Gango,Enty;JP;blue,red,blue;LJL Spring 2018;7th Heaven,7th Heaven,Unsold Stuff Gaming
20180316;3;;;;GIGABYTE Marines;EVOS Esports;0-1,0-1;Zeros,Ciel,PetLand,Noway,Archie:Zeros,Ciel,PetLand,Noway,Archie;Stark,YiJin,Warzone,Slay,RonOP:Stark,YiJin,Warzone,Slay,RonOP;VN;red,blue;VCS Spring 2018;GIGABYTE Marines,EVOS Esports
20180316;3;;;;FTV Esports;FFQTV Gaming;1-0,1-0;SunSieu,Knight (VN),Victory,Slayder,Akeno:SunSieu,Knight (VN),Victory,Slayder,Akeno;KingJ,DNK,Lies (VN),Celebrity,Sergh:KingJ,Sena,Lies (VN),Celebrity,Sergh;VN;blue,red;VCS Spring 2018;FTV Esports,FFQTV Gaming
20180316;1;;;;Team Liquid Academy;Cloud 9 Academy;1-0,1-0;V1PER,Hard,Mickey,Shoryu,Joey:V1PER,Hard,Mickey,Shoryu,Joey;Shiro,Wiggily,Goldenglue,Keith,Zeyzal:Shiro,Wiggily,Goldenglue,Keith,Zeyzal;NA;blue,blue;NA Academy Spring 2018;Team Liquid Academy,Team Liquid Academy
20180316;3;2.31;N/a;1.63;Team Afro;Hong Kong Attitude;0-1,0-1;Ninuo,Epic,Caipi,Dalka,Suki:Ninuo,Epic,Caipi,Dalka,Suki;Riris,Nova,Chawy,Unified,Kaiwing:Riris,Nova,Chawy,Unified,Kaiwing;TW;red,blue;LMS Spring 2018;Team Afro,Hong Kong Attitude
20180316;3;1.36;N/a;3.18;ahq Esports;MAD Team;1-0,0-1,0-1;Ziv,Mountain,Wako,An,Albis:Ziv,Mountain,Wako,An,Albis:Ziv,Mountain,Wako,An,Albis;Liang,Benny,Uniboy,Breeze,K:Liang,Benny,Uniboy,Breeze,K:Liang,Benny,Uniboy,Breeze,K;TW;blue,red,red;LMS Spring 2018;ahq Esports,ahq Esports,ahq Esports
20180316;3;1.10;N/a;7.22;Royal Never Give Up;OMG;1-0,1-0;Zz1tai,Mlxg,xiaohu,Uzi,Ming:Zz1tai,Mlxg,xiaohu,Uzi,Ming;Xiyang,World6,icon,Chelly,Five:Xiyang,World6,icon,Chelly,Five;CN;blue,blue;LPL Spring 2018;Royal Never Give Up,Royal Never Give Up
20180316;3;2.26;N/a;1.65;Snake Esports;Rogue Warriors;0-1,0-1;Flandre,SofM,Guoguo,kRYST4L,Hudie:Flandre,SofM,Guoguo,kRYST4L,Hudie;Mouse,Flawless,Doinb,SmLz,Killua:Mouse,Flawless,Doinb,SmLz,Killua;CN;red,blue;LPL Spring 2018;Snake Esports,Rogue Warriors
20180316;1;1.41;N/a;2.97;Fnatic;Giants;1-0;Bwipo,Broxah,Caps,Rekkles,Hylissang;Ruin,Djoko,Betsy,Steeelback,Targamas;EUW;blue;EU LCS Spring 2018;Fnatic
20180316;1;2.88;N/a;1.43;Unicorns Of Love;G2 Esports;0-1;Whiteknight,Kold,Exileh,Samux,Totoro;Wunder,Jankos,Perkz,Hjarnan,Wadid;EUW;red;EU LCS Spring 2018;Unicorns Of Love
20180316;1;1.63;N/a;2.31;Misfits;ROCCAT;0-1;Alphari,Maxlore,Sencux,Hans sama,Mikyx;Profit,Memento,Blanc,HeaQ,Norskeren;EUW;red;EU LCS Spring 2018;Misfits
20180316;1;1.59;N/a;2.39;FC Schalke 04;H2k-Gaming;0-1;Vizicsacsi,Pride,Nukeduck,UpseT,VandeR;SmittyJ,Shook,Selfie,Sheriff,Promisq;EUW;red;EU LCS Spring 2018;FC Schalke 04
20180316;1;2.48;N/a;1.55;Vitality;Splyce;1-0;Cabochard,Gilius,Jiizuke,Attila,Jacktroll;Odoamne,Xerxe,Nisqy,Kobbe,KaSing;EUW;blue;EU LCS Spring 2018;Vitality
20180316;1;;;;FlyQuest Academy;Echo Fox Academy;0-1;Ngo,Shrimp,Keane,Erry,JayJ;Allorim,TheOddOrange,Damonte,Lost,Adrian;NA;red;NA Academy Spring 2018;FlyQuest Academy
20180316;1;;;;Golden Guardians Academy;TSM Academy;0-1;Jenkins,Potluck,bobqin,Jurassiq,Xpecial;Brandini,Grigne,Ablazeolive,Mr Rallez,Shady;NA;red;NA Academy Spring 2018;Golden Guardians Academy
20180316;1;;;;Clutch Gaming Academy;100 Thieves Academy;1-0;Maxtrobo,Moon,Sun,Piglet,Vulcan;kaizen,Levi,Linsanity,Rikara,Whyin;NA;blue;NA Academy Spring 2018;Clutch Gaming Academy
20180316;1;;;;CLG Academy;OpTic Gaming Academy;1-0;FallenBandit,OmarGod,Shadow,Zag,Fill;PieCakeLord,Kadir,Palafox,Andy,Winter;NA;blue;NA Academy Spring 2018;CLG Academy
20180317;3;;;;V3 Esports;Unsold Stuff Gaming;0-1,0-1;Cogcog,Smile,E hi,Keymaker,Kazu:Cogcog,Smile,E hi,Keymaker,Kazu;apaMEN,Tussle,Gariaru,Gango,Enty:apaMEN,Tussle,Gariaru,Gango,Enty;JP;red,red;LJL Spring 2018;V3 Esports,V3 Esports
20180317;3;;;;7th Heaven;Pentagram;0-1,0-1;Raizin,Sacage,Rokenia,Haretti,ThintoN:Raizin,Sacage,Rokenia,Haretti,ThintoN;Paz,Once,Ramune,Yutorimoyasi,Gaeng:Paz,Once,Ramune,Yutorimoyasi,Gaeng;JP;red,blue;LJL Spring 2018;7th Heaven,Pentagram
20180317;3;;;;Rascal Jester;Detonation;0-1,0-1;Alleycat,WyverN,Fanxy,NoA,Yuki:Alleycat,WyverN,Fanxy,NoA,Yuki;Evi,Steal,Ceros,Yutapon,Vivid:Evi,Steal,Ceros,Yutapon,Vivid;JP;red,red;LJL Spring 2018;Rascal Jester,Rascal Jester
20180317;3;;;;EVOS Esports;Hall of Fame;1-0,1-0;Stark,YiJin,Warzone,Slay,RonOP:Stark,YiJin,Warzone,Slay,RonOP;LL,XuHao,Pake,Minas,Shaoran:LL,XuHao,Pake,Minas,Shaoran;VN;blue,red;VCS Spring 2018;EVOS Esports,Hall of Fame
20180317;3;;;;Cherry Gaming;Ultimate;0-1,1-0,0-1;Rika,Potm,Artifact,Clear,Kidz:Rika,Potm,Artifact,Clear,Kidz:Ikaros,Potm,Artifact,Clear,Kidz;Calm,Spot,Blazes,Zin,Tear:Calm,Spot,Blazes,Zin,Tear:Calm,Spot,Blazes,Zin,Tear;VN;red,red,red;VCS Spring 2018;Cherry Gaming,Ultimate,Cherry Gaming
20180317;5;2.88;N/a;1.38;CNB Esports Club;ProGaming Esports;1-0,0-1,1-0,0-1,1-0;Robo,Yampi,Rakin,pbO,Baiano:Robo,Yampi,Rakin,pbO,Baiano:Robo,Turtle,Rakin,pbO,Baiano:Robo,Turtle,Rakin,pbO,Baiano:Robo,Turtle,Rakin,pbO,Baiano;SkyBart,Minerva,Goku,Luskka,Professor:SkyBart,Minerva,Goku,Luskka,Professor:SkyBart,Minerva,Goku,Luskka,Professor:SkyBart,Minerva,Goku,Luskka,Professor:SkyBart,Minerva,Goku,Luskka,Professor;BR;blue,blue,blue,blue,blue;CBLOL Summer Playoffs 2018;CNB Esports Club,ProGaming Esports,CNB Esports Club,ProGaming Esports,CNB Esports Club
20180317;1;;;;Splyce;G2 Esports;0-1;Odoamne,Xerxe,Nisqy,Kobbe,KaSing;Wunder,Jankos,Perkz,Hjarnan,Wadid;EUW;red;EU LCS Spring 2018;Splyce
20180317;1;;;;Gaming Gaming;Zaga Talent Gaming;1-0;Buggax,Agonistic,Regi,1an,NerzhuL;Pillo,Julaxe,Zoiren,Andreus,Grisen;LAN;blue;LLN Spring 2018;Gaming Gaming
20180317;1;;;;Rainbow7;6Sense;1-0;Jirall,Oddie,Seiya,Zeicro,Genthix;jer0m,Itsi,Zelt,Shakeit,DCStar;LAN;blue;LLN Spring 2018;Rainbow7
20180317;1;;;;Rainbow7;Dash9 Gaming;1-0;Jirall,Oddie,Seiya,Zeicro,Genthix;Akunma,Fénec,Leza,Zeypher,Gralou;LAN;blue;LLN Spring 2018;Rainbow7
20180317;1;;;;Zaga Talent Gaming;6Sense;1-0;Pillo,Julaxe,Zoiren,Andreus,Grisen;jer0m,Itsi,Zelt,Shakeit,DCStar;LAN;blue;LLN Spring 2018;Zaga Talent Gaming
20180317;1;;;;Predators eSports;Gaming Gaming;1-0;Mantarray,Deps,Xuradel,GeneralMint,Arce;Buggax,Agonistic,Regi,1an,NerzhuL;LAN;blue;LLN Spring 2018;Predators eSports
20180317;1;;;;Kaos Latin Gamers;Dark Horse;1-0;Nate,Tierwulf,Plugo,Fix,Slow;Hazard,Rakyl,Sonata,Tomnam,WooHee;LAS;blue;CLS Opening 2018;Kaos Latin Gamers
20180317;1;;;;Furious Gaming;Universidad Catolica;1-0;Accelerator,Josedeodo,Nobody,Prodigy,Tulz;Sunblast,Woofi,Magico,Kimi,Nekhazten;LAS;blue;CLS Opening 2018;Furious Gaming
20180317;1;;;;Hafnet Esports;Legatum;0-1;LukasNegro,Khynm,Gambite,Kaoz,Badmilk;Helior,Clatos,Kirito,Nothing,Caos;LAS;red;CLS Opening 2018;Hafnet Esports
20180317;1;;;;Isurus Gaming;Rebirth Esports;1-0;Nipphu,QQMore,Emp,Kindless,Newbie;Fitz,Rod,Rakyz,Warangelus,Shadow;LAS;blue;CLS Opening 2018;Isurus Gaming
20180317;5;2.48;N/a;1.50;M19;RoX;1-0,0-1,1-0,0-1,0-1;Smurf,Kreox,Nomanz,VincentVega,SaNTaS:Smurf,Kreox,Nomanz,VincentVega,SaNTaS:Smurf,Kreox,Nomanz,VincentVega,SaNTaS:Smurf,Kreox,Nomanz,VincentVega:Smurf,Kreox,Nomanz,VincentVega;Riddem,Zanzarah,Ekka,Gadget,Wendelbo:Riddem,Zanzarah,Ekka,Gadget,Wendelbo:Riddem,Zanzarah,Ekka,Gadget,Wendelbo:Riddem,Zanzarah,Ekka,Gadget,Wendelbo:Riddem,Zanzarah,Ekka,Gadget,Wendelbo;CIS;blue,red,blue,blue,blue;LCL Spring Playoffs 2018;M19,M19,M19,RoX,RoX
20180317;3;1.10;N/a;7.17;G-Rex;Team Afro;1-0,1-0;Pk,Baybay,Wuji,Stitch,Koala:Pk,Baybay,Candyseven,Stitch,Koala;Ninuo,Epic,Caipi,Dalka,Suki:Ninuo,Epic,Caipi,Dalka,Suki;TW;blue,blue;LMS Spring 2018;G-Rex,G-Rex
20180317;3;5.55;N/a;1.15;LGD Gaming;EDward Gaming;0-1,1-0,0-1;Jinoo,Yotu,Yuuki,Fdy,Pyl:Jinoo,Yotu,Yuuki,Fdy,Pyl:Jinoo,Yotu,Yuuki,Fdy,Pyl;Ray,Haro,Scout,iBOY,Meiko:Ray,Haro,Scout,iBOY,Meiko:Ray,Haro,Scout,iBOY,Meiko;CN;red,blue,blue;LPL Spring 2018;LGD Gaming,LGD Gaming,EDward Gaming
20180317;3;1.96;N/a;1.86;JD Gaming;Bilibili Gaming;0-1,1-0,0-1;Zoom,Clid,Yagao,RD,LvMao:Zoom,Clid,Yagao,RD,LvMao:Zoom,Clid,Yagao,RD,LvMao;AmazingJ,Sks,Athena,jinjiao,Road:AmazingJ,Sks,Athena,jinjiao,Road:AmazingJ,Sks,Athena,jinjiao,Road;CN;red,red,red;LPL Spring 2018;JD Gaming,Bilibili Gaming,JD Gaming
20180317;3;4.48;N/a;1.21;Team WE;Invictus Gaming;0-1,0-1;957,Magic,xiye,Mystic,Celestial:957,Magic,xiye,Mystic,Celestial;TheShy,Ning,Rookie,JackeyLove,Baolan:TheShy,Ning,Rookie,JackeyLove,Baolan;CN;red,red;LPL Spring 2018;Team WE,Team WE
20180317;3;3.82;N/a;1.27;bbq Olivers;KT Rolster;1-0,0-1,0-1;Crazy,Trick,Tempt,Ghost,IgNar:Crazy,Trick,Tempt,Ghost,IgNar:Crazy,Trick,Tempt,Ghost,IgNar;Smeb,Score,Ucal,Deft,Mata:Smeb,Score,Ucal,Deft,Mata:Smeb,Score,Ucal,Deft,Mata;KR;blue,blue,red;LCK Spring 2018;bbq Olivers,KT Rolster,bbq Olivers
20180317;3;4.67;N/a;1.20;MVP;Afreeca Freecs;0-1,0-1;ADD,Yondu,Ian,Pilot,Max KR:ADD,Yondu,Ian,Pilot,Max KR;Kiin,Spirit,kurO,Kramer,TusiN:Kiin,Mowgli,kurO,Kramer,TusiN;KR;red,blue;LCK Spring 2018;MVP,Afreeca Freecs
20180317;3;;;;Dire Wolves;Avant Gaming;1-0,1-0;Chippys,Shernfire,Triple,K1ng,Cupcake:Chippys,Shernfire,Triple,K1ng,Cupcake;Pabu,Only,Frae,Blinky,Jayke:Pabu,Only,Frae,Blinky,Jayke;OCE;blue,red;OPL Split 1 2018;Dire Wolves,Avant Gaming
20180317;3;1.15;N/a;4.92;Legacy Esports;Bombers;1-0,1-0;Mimic,Sybol,Claire,Raid,Decoy:Mimic,Sybol,Claire,Raid,Decoy;Sleeping,Seb,Looch,Tiger,Rosey:Sleeping,Seb,Looch,Tiger,Rosey;OCE;blue,red;OPL Split 1 2018;Legacy Esports,Bombers
20180317;1;1.48;N/a;2.69;Fnatic;FC Schalke 04;1-0;sOAZ,Broxah,Caps,Rekkles,Hylissang;Vizicsacsi,Pride,Nukeduck,UpseT,VandeR;EUW;blue;EU LCS Spring 2018;Fnatic
20180317;1;1.68;N/a;2.20;G2 Esports;Vitality;1-0;Wunder,Jankos,Perkz,Hjarnan,Wadid;Cabochard,Gilius,Jiizuke,Attila,Jacktroll;EUW;blue;EU LCS Spring 2018;G2 Esports
20180317;1;2.76;N/a;1.46;Unicorns Of Love;Misfits;0-1;Whiteknight,Kold,Exileh,Samux,Totoro;Alphari,Maxlore,Sencux,Hans sama,Mikyx;EUW;red;EU LCS Spring 2018;Unicorns Of Love
20180317;1;1.66;N/a;2.24;ROCCAT;H2k-Gaming;0-1;Profit,Memento,Blanc,HeaQ,Norskeren;SmittyJ,Shook,Selfie,Sheriff,Promisq;EUW;red;EU LCS Spring 2018;ROCCAT
20180317;1;2.55;N/a;1.53;Giants;Splyce;0-1;Ruin,Djoko,Betsy,Steeelback,Targamas;Odoamne,Xerxe,Nisqy,Kobbe,KaSing;EUW;red;EU LCS Spring 2018;Giants
20180317;1;;;;Royal Bandits;1907 Fenerbahce;1-0;Broken Blade,Malrang,Cepted,Holyphoenix,Dumbledoge;Thaldrin,Chaser,Frozen,Padden,Zergsting;TR;blue;TCL Spring 2018;Royal Bandits
