/berkeley-itf/2018/wta-women/,hard,Berkeley ITF 2018 (USA)
/darmstadt-itf/2018/wta-women/,clay,Darmstadt ITF 2018 (Germany)
/figueira-da-foz-itf/2018/wta-women/,hard,Figueira Da Foz ITF 2018 (Portugal)
/gatineau-itf/2018/wta-women/,hard,Gatineau ITF 2018 (Canada)
/baja-itf/2018/wta-women/,clay,Baja ITF 2018 (Hungary)
/brussels-itf/2018/wta-women/,clay,Brussels ITF 2018 (Belgium)
/dijon-itf/2018/wta-women/,hard,Dijon ITF 2018 (France)
/jakarta-itf/2018/wta-women/,hard,Jakarta ITF 2018 (Indonesia)
/bucharest-wta/2018/wta-women/?type=double,clay,Bucharest WTA 2018 (Romania)
/gstaad-wta/2018/wta-women/?type=double,clay,Gstaad WTA 2018 (Switzerland)
/newport/2018/atp-men/,grass,Newport 2018 (USA)
/bastad/2018/atp-men/,clay,Bastad 2018 (Sweden)
/umag/2018/atp-men/,clay,Umag 2018 (Croatia)
/astana-challenger/2018/atp-men/,hard,Astana challenger 2018 (Kazakhstan)
/gatineau-challenger/2018/atp-men/,hard,Gatineau challenger 2018 (Canada)
/san-benedetto-challenger/2018/atp-men/,clay,San Benedetto challenger 2018 (Italy)
/scheveningen-challenger/2018/atp-men/,clay,Scheveningen challenger 2018 (Netherlands)
/bastad/2018/atp-men/?type=double,clay,Bastad 2018 (Sweden)
/scheveningen-challenger/2018/atp-men/?type=double,clay,Scheveningen challenger 2018 (Netherlands)
/imola-tozzona-itf/2018/wta-women/,hard,Imola Tozzona ITF 2018 (Italy)
/nonthaburi-2-itf/2018/wta-women/,hard,Nonthaburi 2 ITF 2018 (Thailand)
/don-benito-itf/2018/wta-women/,hard,Don Benito ITF 2018 (Spain)
/parnu-itf/2018/wta-women/,clay,Parnu ITF 2018 (Estonia)
/fed-cup/2018/wta-women/,Varioussurfaces,Fed Cup 2018 (World)
/astana-6-itf/2018/wta-women/?type=double,hard,Astana 6 ITF 2018 (Kazakhstan)
/olomouc-itf/2018/wta-women/?type=double,clay,Olomouc ITF 2018 (Czech Republic)
/berkeley-itf/2018/wta-women/?type=double,hard,Berkeley ITF 2018 (USA)
/darmstadt-itf/2018/wta-women/?type=double,clay,Darmstadt ITF 2018 (Germany)
/figueira-da-foz-itf/2018/wta-women/?type=double,hard,Figueira Da Foz ITF 2018 (Portugal)
/gatineau-itf/2018/wta-women/?type=double,hard,Gatineau ITF 2018 (Canada)
/jakarta-itf/2018/wta-women/?type=double,hard,Jakarta ITF 2018 (Indonesia)
/newport/2018/atp-men/?type=double,grass,Newport 2018 (USA)
/umag/2018/atp-men/?type=double,clay,Umag 2018 (Croatia)
/astana-challenger/2018/atp-men/?type=double,hard,Astana challenger 2018 (Kazakhstan)
/gatineau-challenger/2018/atp-men/?type=double,hard,Gatineau challenger 2018 (Canada)
/san-benedetto-challenger/2018/atp-men/?type=double,clay,San Benedetto challenger 2018 (Italy)
/imola-tozzona-itf/2018/wta-women/?type=double,hard,Imola Tozzona ITF 2018 (Italy)
/nonthaburi-2-itf/2018/wta-women/?type=double,hard,Nonthaburi 2 ITF 2018 (Thailand)
/baja-itf/2018/wta-women/?type=double,clay,Baja ITF 2018 (Hungary)
/brussels-itf/2018/wta-women/?type=double,clay,Brussels ITF 2018 (Belgium)
/dijon-itf/2018/wta-women/?type=double,hard,Dijon ITF 2018 (France)
/parnu-itf/2018/wta-women/?type=double,clay,Parnu ITF 2018 (Estonia)
/honolulu-itf/2018/wta-women/,hard,Honolulu ITF 2018 (USA)
/honolulu-itf/2018/wta-women/?type=double,hard,Honolulu ITF 2018 (USA)
/budapest-itf/2018/wta-women/,clay,Budapest ITF 2018 (Hungary)
/contrexeville-itf/2018/wta-women/,clay,Contrexeville ITF 2018 (France)
/versmold-itf/2018/wta-women/,clay,Versmold ITF 2018 (Germany)
/getxo-itf/2018/wta-women/,clay,Getxo ITF 2018 (Spain)
/setubal-itf/2018/wta-women/,hard,Setubal ITF 2018 (Portugal)
/tianjin-itf/2018/wta-women/,hard,Tianjin ITF 2018 (China)
/winnipeg-itf/2018/wta-women/,hard,Winnipeg ITF 2018 (Canada)
/amstelveen-itf/2018/wta-women/,clay,Amstelveen ITF 2018 (Netherlands)
/bucharest-4-itf/2018/wta-women/,clay,Bucharest 4 ITF 2018 (Romania)
/prokuplje-2-itf/2018/wta-women/,clay,Prokuplje 2 ITF 2018 (Serbia)
/versmold-itf/2018/wta-women/?type=double,clay,Versmold ITF 2018 (Germany)
/wimbledon/2018/atp-men/,grass,Wimbledon 2018 (Great Britain)
/winnetka-challenger/2018/atp-men/,hard,Winnetka challenger 2018 (USA)
/winnipeg-challenger/2018/atp-men/,hard,Winnipeg challenger 2018 (Canada)
/perugia-challenger/2018/atp-men/,clay,Perugia challenger 2018 (Italy)
/winnetka-challenger/2018/atp-men/?type=double,hard,Winnetka challenger 2018 (USA)
/winnipeg-challenger/2018/atp-men/?type=double,hard,Winnipeg challenger 2018 (Canada)
/wimbledon/2018/mix/?type=double,grass,Wimbledon 2018 (Great Britain)
/braunschweig-challenger/2018/atp-men/,clay,Braunschweig challenger 2018 (Germany)
/bastad-challenger/2018/atp-men/,clay,Bastad challenger 2018 (Sweden)
/wimbledon/2018/atp-men/?type=double,grass,Wimbledon 2018 (Great Britain)
/braunschweig-challenger/2018/atp-men/?type=double,clay,Braunschweig challenger 2018 (Germany)
/bastad-challenger/2018/atp-men/?type=double,clay,Bastad challenger 2018 (Sweden)
/perugia-challenger/2018/atp-men/?type=double,clay,Perugia challenger 2018 (Italy)
/wimbledon/2018/wta-women/,grass,Wimbledon 2018 (Great Britain)
/nonthaburi-itf/2018/wta-women/,hard,Nonthaburi ITF 2018 (Thailand)
/turin-itf/2018/wta-women/,clay,Turin ITF 2018 (Italy)
/hong-kong-4-itf/2018/wta-women/,hard,Hong Kong 4 ITF 2018 (Hong Kong)
/knokke-itf/2018/wta-women/,clay,Knokke ITF 2018 (Belgium)
/solo-itf/2018/wta-women/,hard,Solo ITF 2018 (Indonesia)
/wimbledon/2018/wta-women/?type=double,grass,Wimbledon 2018 (Great Britain)
/contrexeville-itf/2018/wta-women/?type=double,clay,Contrexeville ITF 2018 (France)
/getxo-itf/2018/wta-women/?type=double,clay,Getxo ITF 2018 (Spain)
/setubal-itf/2018/wta-women/?type=double,hard,Setubal ITF 2018 (Portugal)
/tianjin-itf/2018/wta-women/?type=double,hard,Tianjin ITF 2018 (China)
/winnipeg-itf/2018/wta-women/?type=double,hard,Winnipeg ITF 2018 (Canada)
/amstelveen-itf/2018/wta-women/?type=double,clay,Amstelveen ITF 2018 (Netherlands)
/bucharest-4-itf/2018/wta-women/?type=double,clay,Bucharest 4 ITF 2018 (Romania)
/almaty-4-itf/2018/wta-women/,hard,Almaty 4 ITF 2018 (Kazakhstan)
/budapest-itf/2018/wta-women/?type=double,clay,Budapest ITF 2018 (Hungary)
/nonthaburi-itf/2018/wta-women/?type=double,hard,Nonthaburi ITF 2018 (Thailand)
/turin-itf/2018/wta-women/?type=double,clay,Turin ITF 2018 (Italy)
/almaty-4-itf/2018/wta-women/?type=double,hard,Almaty 4 ITF 2018 (Kazakhstan)
/hong-kong-4-itf/2018/wta-women/?type=double,hard,Hong Kong 4 ITF 2018 (Hong Kong)
/knokke-itf/2018/wta-women/?type=double,clay,Knokke ITF 2018 (Belgium)
/prokuplje-2-itf/2018/wta-women/?type=double,clay,Prokuplje 2 ITF 2018 (Serbia)
/solo-itf/2018/wta-women/?type=double,hard,Solo ITF 2018 (Indonesia)
/recanati-challenger/2018/atp-men/,hard,Recanati challenger 2018 (Italy)
/rome-2-itf/2018/wta-women/,clay,Rome 2 ITF 2018 (Italy)
/aschaffenburg-itf/2018/wta-women/,clay,Aschaffenburg ITF 2018 (Germany)
/denain-itf/2018/wta-women/,clay,Denain ITF 2018 (France)
/naiman-itf/2018/wta-women/,hard,Naiman ITF 2018 (China)
/corroios-seixal-itf/2018/wta-women/,hard,Corroios-Seixal ITF 2018 (Portugal)
/den-haag-itf/2018/wta-women/,clay,Den Haag ITF 2018 (Netherlands)
/prokuplje-itf/2018/wta-women/,clay,Prokuplje ITF 2018 (Serbia)
/aschaffenburg-itf/2018/wta-women/?type=double,clay,Aschaffenburg ITF 2018 (Germany)
/marburg-challenger/2018/atp-men/,clay,Marburg challenger 2018 (Germany)
/marburg-challenger/2018/atp-men/?type=double,clay,Marburg challenger 2018 (Germany)
/recanati-challenger/2018/atp-men/?type=double,hard,Recanati challenger 2018 (Italy)
/focsani-itf/2018/wta-women/,clay,Focsani ITF 2018 (Romania)
/rome-2-itf/2018/wta-women/?type=double,clay,Rome 2 ITF 2018 (Italy)
/corroios-seixal-itf/2018/wta-women/?type=double,hard,Corroios-Seixal ITF 2018 (Portugal)
/denain-itf/2018/wta-women/?type=double,clay,Denain ITF 2018 (France)
/naiman-itf/2018/wta-women/?type=double,hard,Naiman ITF 2018 (China)
/den-haag-itf/2018/wta-women/?type=double,clay,Den Haag ITF 2018 (Netherlands)
/focsani-itf/2018/wta-women/?type=double,clay,Focsani ITF 2018 (Romania)
/prokuplje-itf/2018/wta-women/?type=double,clay,Prokuplje ITF 2018 (Serbia)
/milan-challenger/2018/atp-men/,clay,Milan challenger 2018 (Italy)
/bastad-itf/2018/wta-women/,clay,Bastad ITF 2018 (Sweden)
/torun-itf/2018/wta-women/,clay,Torun ITF 2018 (Poland)
/vaihingen-itf/2018/wta-women/,clay,Vaihingen ITF 2018 (Germany)
/alkmaar-itf/2018/wta-women/,clay,Alkmaar ITF 2018 (Netherlands)
/curtea-de-arges-itf/2018/wta-women/,clay,Curtea de Arges ITF 2018 (Romania)
/guimaraes-itf/2018/wta-women/,hard,Guimaraes ITF 2018 (Portugal)
/hammamet-39-itf/2018/wta-women/,clay,Hammamet 39 ITF 2018 (Tunis)
/jablonec-itf/2018/wta-women/,clay,Jablonec ITF 2018 (Czech Republic)
/vaihingen-itf/2018/wta-women/?type=double,clay,Vaihingen ITF 2018 (Germany)
/curtea-de-arges-itf/2018/wta-women/?type=double,clay,Curtea de Arges ITF 2018 (Romania)
/eastbourne/2018/atp-men/,grass,Eastbourne 2018 (Great Britain)
/antalya/2018/atp-men/,grass,Antalya 2018 (Turkey)
/boodles-tennis-challenge/2018/atp-men/,grass,Boodles Tennis Challenge 2018 (Great Britain)
/milan-challenger/2018/atp-men/?type=double,clay,Milan challenger 2018 (Italy)
/eastbourne/2018/wta-women/,grass,Eastbourne 2018 (Great Britain)
/perigueux-itf/2018/wta-women/,clay,Perigueux ITF 2018 (France)
/tarvisio-itf/2018/wta-women/,clay,Tarvisio ITF 2018 (Italy)
/verbier-itf/2018/wta-women/,clay,Verbier ITF 2018 (Switzerland)
/eastbourne/2018/wta-women/?type=double,grass,Eastbourne 2018 (Great Britain)
/bastad-itf/2018/wta-women/?type=double,clay,Bastad ITF 2018 (Sweden)
/torun-itf/2018/wta-women/?type=double,clay,Torun ITF 2018 (Poland)
/alkmaar-itf/2018/wta-women/?type=double,clay,Alkmaar ITF 2018 (Netherlands)
/guimaraes-itf/2018/wta-women/?type=double,hard,Guimaraes ITF 2018 (Portugal)
/hammamet-39-itf/2018/wta-women/?type=double,clay,Hammamet 39 ITF 2018 (Tunis)
/hurlingham-exhibition/2018/atp-men/,grass,Hurlingham - exhibition 2018 (Great Britain)
/eastbourne/2018/atp-men/?type=double,grass,Eastbourne 2018 (Great Britain)
/antalya/2018/atp-men/?type=double,grass,Antalya 2018 (Turkey)
